CV,rCV_MAD,avg,mean,median,std,var,amplitude,first_order_sensitivity,second_order_sensitivity
0.08416617795218334,0.059244323976959674,2.9087628317397014,2.9087628317397014,2.9055672523455582,0.24481945011690046,0.05993656315554151,1.0088511109534002,-0.015203029188192654,0.0017703772921018324
0.24314650683334402,0.26573789400355086,0.9208306188662349,0.9208306188662349,0.9320262152759796,0.22389674836251136,0.05012975392730573,0.8308870622077319,0.017244145740353767,0.0024300625605918613
0.028076747072629544,0.024223737434718822,3.4250794327497793,3.4250794327497793,3.4535706133189823,0.09616508893698103,0.009247724330257471,0.30955707735788485,-0.012541777098751735,-0.0024497154045228786
0.12948676618980734,0.10996984708753582,0.8625558896179532,0.8625558896179532,0.8815665052781211,0.11168957280460116,0.012474560673274305,0.4866036185601659,-0.016477983762664097,0.00015389042382785156
0.04086059087100452,0.03768463709415022,3.073722023498559,3.073722023498559,3.0413146902719705,0.12559409805337077,0.015773877465839713,0.4203199185976243,-0.01140775681014531,0.003954479834558544
0.018829674833397727,0.015170118277079958,3.4663536102370394,3.4663536102370394,3.488737771495316,0.06527031133833773,0.0042602135422035396,0.25777360035412267,0.009370056154355821,-0.0006159859363827902
0.056395830429325895,0.02437309431068068,3.764795332419896,3.764795332419896,3.794684664208903,0.21231875916827006,0.04507925549475386,0.8427800214861989,0.033285701207731874,-0.0020994440231310945
0.03457637609862193,0.046041692536299667,4.872863029702615,4.872863029702615,4.898506556247215,0.16848594479206794,0.02838751359247577,0.5733058930605042,0.02978314007909117,0.00020843973892237244
0.2743302372210161,0.36853162001397827,0.38362586539211263,0.38362586539211263,0.3582556950321053,0.10524017465713585,0.01107549436186446,0.3481158357295372,0.015169242696053568,0.0009065028586994206
0.3827148255106982,0.03425520529711562,0.7943787495796119,0.7943787495796119,0.9214631290782408,0.30402052453476774,0.0924284793383953,0.9605699486710932,0.0339450738473822,-0.006594498535231086
0.022277918103499068,0.02319410455866348,3.3511883978790404,3.3511883978790404,3.3760513840779995,0.07465750067734551,0.005573742407387847,0.2795334974038082,-0.006075051466936628,0.0007258303829722479
0.18215417219999336,0.12167267077411227,1.209807887033631,1.209807887033631,1.325337134119266,0.22037155418363416,0.048563621893310406,0.6503185386591072,-0.03274853480486353,-0.0023596897991706722
0.07354702103693718,0.0801125196350414,1.755375166680979,1.755375166680979,1.7736800882510346,0.12910261431160305,0.016667485022090537,0.5085932404296265,-0.022022393341846837,-0.001141674437118434
0.01995861952976426,0.01563722097869438,4.764030689684337,4.764030689684337,4.726054809362237,0.09508347596353012,0.00904086740130721,0.3123383140371425,0.014867508003647537,0.0015102928215633415
0.0338649447767205,0.02666901214192852,4.30172922336635,4.30172922336635,4.330039396954355,0.1456778225937062,0.021222027995643336,0.5175554949104004,0.007407435805346493,0.003048916665483792
0.21751483431162488,0.22881697564111422,1.7708308260998968,1.7708308260998968,1.760215757815805,0.38518197373303686,0.14836515288887792,1.4730089861414606,-0.06816447664538015,0.0010805787540916212
0.04764545603863364,0.042776961769901534,2.25650789020455,2.25650789020455,2.224429070591749,0.10751234748357084,0.011558904861428082,0.36560448137817003,0.0018402552651091873,0.0008875455107190122
0.006581864201252595,0.00663064808003906,4.434997334441573,4.434997334441573,4.4273522964922245,0.029190550188211675,0.0008520882202905047,0.10125559197578848,-0.0009907311656301126,0.00010356941680478293
0.052506517155743164,0.02919790859175201,2.5450309473386956,2.5450309473386956,2.4981129824302606,0.1336307110983365,0.017857166948647075,0.439771975109418,-0.019060488323175282,0.0029280913976641454
0.06269682011876376,0.062474353604589875,2.7200877631656595,2.7200877631656595,2.785343477210108,0.17054085319444784,0.029084182608290213,0.4845336613742077,-0.03008716225161122,-0.001306844144660646
0.02690607933616116,0.027847431850744248,3.4303136822034443,3.4303136822034443,3.451526005076304,0.092296292081285,0.008518605531953872,0.3108807881591944,-0.011513292761922778,-0.002412258294892027
0.029221253358751358,0.03936666429356238,3.777861976333471,3.777861976333471,3.784791961153653,0.11039386196483349,0.01218680475951071,0.39578620514401885,-0.018577994675640898,-0.0010033989408004818
0.09186537481826147,0.11852556679486578,3.8178184099481225,3.8178184099481225,3.7586349369173626,0.3507253192179433,0.12300824954052822,1.2052490954847088,-0.06320118521498617,0.0009384144188807619
0.1967504260606715,0.20854964365189785,3.7380476931407016,3.7380476931407016,4.041268971393925,0.7354624762605433,0.5409050539872903,2.4416896964595978,-0.10926696750387933,0.004781244436016535
0.022220029880723934,0.01703818376761626,4.990312600335959,4.990312600335959,5.021811129318658,0.11088489509361817,0.012295459959922705,0.4036967442732333,0.017462267260005517,-0.0014960589039683114
0.4065726437474572,0.3513443622563665,1.0971782040091558,1.0971782040091558,1.1764399978779423,0.4460826430660894,0.19898972444482813,1.3468292271663407,0.07608968173886933,-0.0025296878833795944
0.022617227124264738,0.015126605261525443,5.444717151139091,5.444717151139091,5.510507150680116,0.12314440443469249,0.01516454434357511,0.33924469581328953,0.02071515435579335,-0.0013796116179995987
0.018222615966371064,0.018616167387470402,3.9624331636457195,3.9624331636457195,3.951999544432472,0.0722058978335287,0.0052136916819459835,0.26412882607602306,-0.002671932205186593,-0.0017174833318351532
0.009560218076675819,0.007343609558464657,3.801547030344807,3.801547030344807,3.813405305691862,0.0363436186388357,0.0013208586157651258,0.13515992551796296,-0.003747816227770469,-0.0009670011552564972
0.08311732462232427,0.0661080573124393,4.195084636293081,4.195084636293081,4.224204404270912,0.34868421153289714,0.12158067937231817,1.307049950847218,0.05787628363530777,0.001947281900020914
0.008883735197680266,0.01066058272524637,3.0585182610625252,3.0585182610625252,3.0489447073661906,0.027171066328548998,0.0007382668454304092,0.09381450485282405,-0.0007696737356692615,0.00036694050370511544
0.005576418273587607,0.005335208827223811,2.912206459042732,2.912206459042732,2.9110036367697387,0.01623968131466575,0.0002637272492019039,0.06278696055844346,-0.0008507293625678577,0.0003529037791246692
0.024761849161686788,0.021192751910973532,4.253299633918935,4.253299633918935,4.267852688904516,0.10531956397455831,0.011092210555791081,0.37859151468637364,-0.01791470286909488,0.0004377181210082348
0.020901073545085667,0.031086574943660194,5.355067378016467,5.355067378016467,5.369530631124031,0.11192665710681124,0.012527576571105698,0.3412731148652757,0.0199567588842829,-6.595397025233041e-05
0.009068872343370183,0.006572836522745309,5.111371322120029,5.111371322120029,5.112519648741364,0.046354374019869825,0.002148727990773983,0.16739178053753,0.002322351565232269,0.0003068624840981693
0.034313611839419306,0.03244548919695689,3.941957113946214,3.941957113946214,3.8952098794651335,0.13526278629558797,0.0182960213564459,0.44902710901661624,0.022727346564953958,0.0016283956243094977
0.0147018474659376,0.02058417127836408,3.8052693579316124,3.8052693579316124,3.811549028132548,0.055944489667116876,0.0031297859241141467,0.1698327701046387,-0.008537594868354629,0.0002097432607138794
0.0941247074225966,0.09482873957524025,2.579913156225617,2.579913156225617,2.6135151982547686,0.24283357100544392,0.05896814320725598,0.8896236121056864,-0.0060651995619608375,0.003329150067576947
0.023976176652667904,0.028925924286055827,4.0099955726297205,4.0099955726297205,3.9979469943456114,0.09614436222578637,0.009243738387803218,0.35793641681751787,0.016522762179368853,0.00041951281685215225
0.012536371272351047,0.012493897415133166,5.081093551099677,5.081093551099677,5.07465556660302,0.06369847522613416,0.004057495746134427,0.24171422678163257,0.009727357613529263,0.00011544161137200248
0.06287538784275093,0.06494947558466821,4.797335109149584,4.797335109149584,4.756330843651659,0.30163430559942594,0.0909832543144479,0.9721484014761526,0.05237908750717979,0.0005224307551924268
0.17767384091983024,0.19366639665479016,2.026130840987007,2.026130840987007,1.999038494230584,0.3599904487242873,0.12959312317271374,1.3038233087960984,-0.055845898113089314,0.005055083721617781
0.08552754604101122,0.08895616167454116,1.0516068755403853,1.0516068755403853,1.055781849702058,0.08994135546482426,0.008089447422849873,0.39950261745377014,0.0074813750402695335,0.0006710931436569867
0.10659621285116443,0.04212114919938661,2.9589901922096846,2.9589901922096846,2.84589657901638,0.3154171483532915,0.0994879774753223,1.3749337602392497,0.049816238260458494,0.0038396271030695095
0.027804258177125625,0.025072943372993706,5.1731222901973934,5.1731222901973934,5.22767213470963,0.1438348277384917,0.020688457670561582,0.4084841689234855,-0.022728092567564754,-0.0012657064515761984
0.02516466532637689,0.01971640541388037,2.9794806048133142,2.9794806048133142,2.960882557361954,0.07497763226655806,0.005621645340299207,0.24467598321616713,0.010802588634713619,-0.000508419280311978
0.05101421541985904,0.07484377589202443,5.090382936718534,5.090382936718534,5.075235925175536,0.25968189170333394,0.06743468487862207,0.791286186897973,0.04678560880970666,-0.00028850630448240544
0.03473028156404477,0.04931331864422449,5.005165362864283,5.005165362864283,4.983966846284926,0.17383080232688086,0.03021714783760713,0.5265858836492887,0.029320318242009546,0.000992489615802783
0.04330169995396786,0.05573870729367361,3.1871921935715934,3.1871921935715934,3.157166852258462,0.1380108400616658,0.019046991974526698,0.40266833600060314,0.022225733365222274,-0.00023478275682808913
0.1850559731522399,0.2513024909876164,2.5395386618241664,2.5395386618241664,2.52064285091614,0.4699567984216082,0.2208593923826881,1.4019392928689385,-0.08505567690876527,-0.0006214566401225863
0.05710258558052307,0.04540059181460295,4.7810926894961865,4.7810926894961865,4.91145798112311,0.2730127544703692,0.07453596410349811,0.808191581548348,-0.039234483086986884,-0.004906829217138364
0.012320778891613409,0.01579373170090765,5.2790288671891625,5.2790288671891625,5.295543003758911,0.06504174743508208,0.004230428909409006,0.18664106586782836,0.002012351305244377,0.0016963616886540578
0.10325171590385546,0.12505921341425796,4.035672962326258,4.035672962326258,3.933771163246853,0.4166901581869815,0.17363068792989167,1.4240136217023087,0.06937104924048045,0.0014692618322003081
0.020776800053268984,0.008900793937172528,4.769778731823761,4.769778731823761,4.817722535719531,0.0991007390094372,0.009820956472216587,0.35530035419711226,-0.011534279089293827,-0.002414322873169006
0.12717704245062356,0.13367081348383247,1.9093859315964952,1.9093859315964952,1.9785461940999267,0.24283005567727087,0.05896643594022647,0.9203243904267067,0.03594283633923517,-0.0012922965543367138
0.020761992079347036,0.02448046688704684,4.652621070243136,4.652621070243136,4.63269581597898,0.09659768180859112,0.009331112130793816,0.38024893813024097,-0.0019374779182076444,0.002944665265000479
0.015741459982320676,0.013919583013128983,4.7683422361651,4.7683422361651,4.779881080574324,0.0750606684926024,0.0056341039545563555,0.26602499524314815,-0.005096888964829791,-0.00157637149755783
0.015587980375116743,0.01702498452038235,5.165305537729033,5.165305537729033,5.150392317906589,0.080516681353602,0.006482935976197479,0.28153333275629056,-0.0002323274182266011,0.0007423959009407177
0.028725381247684714,0.020309955622644812,5.1239123047447315,5.1239123047447315,5.161448911368407,0.14718633443349527,0.021663817043968712,0.5246429729901685,0.021903956609091422,-0.0028917295357044903
0.0382328165045212,0.03485141503338873,4.399525959425312,4.399525959425312,4.350525731727357,0.16820626871358554,0.028293348834546945,0.5798762466697509,-0.025716214897879893,0.0014065097693329864
0.19915226025464478,0.29459721528788263,2.9756637701983184,2.9756637701983184,2.960203604112685,0.592610165592853,0.3511868083639886,1.914726824334354,-0.09197216183848601,-0.004638470564612529
0.06251099599482203,0.08272365279453447,2.5189281516668105,2.5189281516668105,2.4718720513881456,0.15746070760008846,0.024793874437920554,0.48479689441403195,-0.026447021874534564,0.0017391515368175242
0.133436905775317,0.14016825132750085,3.7504282032638905,3.7504282032638905,3.614792351573856,0.5004455347760152,0.2504457332772518,1.5797368337931412,-0.0782687649368933,0.0038466421751448543
0.07954121845779459,0.07310148338325916,1.583309680485283,1.583309680485283,1.5830030776319408,0.12593838118182085,0.015860475854697607,0.460672623294764,-0.021590474231178828,0.0001524749686112603
0.018251813172139728,0.026674525059320723,3.928657914724964,3.928657914724964,3.917157819817673,0.0717051302768081,0.00514162570801402,0.22198717152767333,0.012022332367253443,0.00044536053070409753
0.05357754333127034,0.07545005436389657,4.243643523914404,4.243643523914404,4.218637998166827,0.22736399478498875,0.05169438612458839,0.6838828470351399,0.04122497852572684,0.00041400176033545844
0.026138134322929683,0.02455574371820935,3.641069350955108,3.641069350955108,3.612474882552121,0.09517075977436701,0.009057473516030272,0.27272164451944514,0.013842829050625838,0.0016735122686943882
0.01297305016360429,0.014776638161262096,4.802181630096274,4.802181630096274,4.804429139696724,0.062298943181977984,0.003881158321591321,0.24378748676249984,-0.00474232408014523,-0.0007729182737745699
0.15006190141662043,0.03080877759163923,4.840398242359778,4.840398242359778,4.977913987992363,0.7263593638621758,0.5275979254702647,3.476056388566447,-0.057231848907504664,-0.0010739827186692086
0.11164085680469073,0.12124766948568155,2.5957014415923325,2.5957014415923325,2.6599703439210725,0.2897863329485389,0.08397611876376145,0.9611646303166586,-0.049658895390589396,-0.000852113849890479
0.05739403005230092,0.058132328224747856,3.2666560955042634,3.2666560955042634,3.2809153893975065,0.18748655811590367,0.035151209474148126,0.6683642323197936,-0.018752976403279387,-0.0027997226711731216
0.11853963974835244,0.08118807639933724,3.8749794088780836,3.8749794088780836,4.027620220978925,0.4593386631606917,0.21099200747425143,1.5857814767360283,0.07016998460016043,-0.0007410851359459514
0.016875364668314432,0.01079874073553293,4.283885618042564,4.283885618042564,4.304089502240078,0.07229213200181582,0.005226152349367964,0.2431123053818327,-0.011413805856267068,-0.0005827268360154569
1.0636011026946477,1.4826,0.3860736229681865,0.3860736229681865,0.1959568874581649,0.4106283311102808,0.1686156263104144,1.2173397727802429,-0.06788293070817711,0.0051990256225104
0.0895185828324989,0.07323298971849257,4.871120988001113,4.871120988001113,4.6404896345874205,0.43605584765150157,0.19014470227106955,1.245686419954704,-0.0652297307855729,0.006128475618164875
0.05140053715577101,0.03648196344137696,5.0578956753382425,5.0578956753382425,5.156054877285859,0.25997855459023683,0.06758884884682877,0.8387762231399973,-0.03669312176165953,-0.003961975183013111
0.04233552512253372,0.052009000928284435,4.828103875556321,4.828103875556321,4.797501459943031,0.20440031291781705,0.041779487920901526,0.6919501233832746,0.027265144676173466,-0.004124137193614041
0.06805715010837939,0.0851598852982148,4.339542265128167,4.339542265128167,4.380921398460835,0.2953368793394844,0.08722387229798517,1.126872782141949,0.019601178929829082,-0.007827985019185801
0.021737231878050683,0.023355579072900923,4.687643161479322,4.687643161479322,4.673119796792516,0.10189638636263461,0.010382873553763307,0.321357859841676,0.014190047336641759,0.0013330785861267458
0.008976705681192462,0.009571430901955844,5.378249549283415,5.378249549283415,5.386867286260103,0.048278963283923226,0.0023308582957704068,0.18697527179981321,-0.000406730587567069,-0.00017524518491196517
0.06009734854930646,0.07976693044500571,3.7430482150321924,3.7430482150321924,3.755092811405464,0.22494727321564909,0.05060127572715588,0.7296535886418631,-0.04003889985783523,-0.0006366584697179434
0.10053516999456974,0.14583913209077945,4.613002295854324,4.613002295854324,4.55818077346934,0.4637689699990549,0.21508165753398428,1.3383420739088958,-0.08331797587127873,-0.000535146901984751
0.09944781984320528,0.06051121935309347,3.7272393142271683,3.7272393142271683,3.68172974282108,0.3706658238337754,0.13739315295837143,1.564289127910293,-0.05242702782135748,0.0021353343371259825
0.042461891724283836,0.03997911003112569,4.332290275298838,4.332290275298838,4.373683123390711,0.18395724058790708,0.033840266364717125,0.5743591904083054,-0.030977060773089315,-0.0021214196493479776
0.005684643973722861,0.006985575833797932,4.550466635478115,4.550466635478115,4.555379959064696,0.025867782736997608,0.0006691421837285114,0.11785604727277299,0.0028060702261663933,3.363985248816537e-05
0.01766997102556313,0.012513390127103867,3.348553999954207,3.348553999954207,3.342325884928316,0.059168852156724364,0.003500953065544305,0.2461040831602772,0.00509346059323222,-0.0008177145219827597
0.019052927357344936,0.01650844590052357,5.342275679581912,5.342275679581912,5.377592309603044,0.10178599044598473,0.010360387851070093,0.32136851785458553,0.01696353138013422,-0.0015067391297101107
0.03503170873338543,0.036351912246617116,3.4057824286087124,3.4057824286087124,3.442785516781757,0.11931037804830247,0.014234966310028857,0.39836668163141997,0.02022150005195741,-0.0014112549857014933
0.016581592115921334,0.010848570647393141,4.545725317168137,4.545725317168137,4.5445087678277005,0.07537536308029918,0.00568144535948693,0.27810518310170984,-0.010978119221865179,-0.0007121407299177651
0.045207138290702706,0.032181081322454334,4.336405643219038,4.336405643219038,4.253673523524993,0.19603648959758668,0.03843030525374471,0.6174484347322018,-0.031757420961597844,0.003116782780681615
0.025677125777214038,0.015396735928123104,3.7340952561385463,3.7340952561385463,3.7640105687069294,0.09588083355596773,0.009193134243387188,0.3177818410495816,0.012405261824087055,-0.0021157502415032337
0.021262102587057338,0.01672135408197919,4.747248746738149,4.747248746738149,4.714449237992413,0.1009364898594259,0.010188174985141987,0.36793581358056837,0.015427080764671199,0.001016410879365881
0.011265878148534667,0.008378888854565985,3.9603127352607346,3.9603127352607346,3.9634180332429865,0.04461640070553747,0.0019906232119170845,0.18048915712900815,0.005725337677835858,-0.0005793896260373079
0.10146081759972962,0.10554213038238738,3.2829125685032725,3.2829125685032725,3.242017687283598,0.3330869933087704,0.11094694511147685,1.192118413680701,0.055706785747982816,0.0036311744015909975
0.02634282531860339,0.0296727075171849,5.1167299829154755,5.1167299829154755,5.138654760218748,0.13478912414240288,0.018168107987076094,0.4107018076600992,0.02427542960059085,-0.0003394181853986211
0.07917355217192665,0.1222032537881794,4.964114386285317,4.964114386285317,4.97506619298305,0.3930265693499722,0.1544698842150085,1.0824811206584934,-0.06988736511005784,0.0011944772183442032
0.3638621462918524,0.11269930961760682,0.5775471730378687,0.5775471730378687,0.6869438960243277,0.21014755396635076,0.04416199443804031,0.7915759489745933,0.029670103823362912,-0.004043424236273685
0.041117625013399405,0.027029622771833083,3.8571075974640636,3.8571075974640636,3.9115999644754433,0.15859510382886127,0.025152406958487285,0.7027790565672447,-0.013746119045808304,-0.002788229260622277
0.026546944294325726,0.034180143239413666,5.252365682018789,5.252365682018789,5.258085071580911,0.13943425917398095,0.01944191263139689,0.46452354467830936,0.008519004108040169,-0.004113241632957232
0.12747495483741494,0.1679035744102566,3.4752372714284014,3.4752372714284014,3.5044652845697613,0.4430057142246366,0.1962540628356804,1.4173369897376262,-0.0792916202589304,-0.0009637365056127667
0.016806869686545607,0.019852779504702576,3.7969983754533656,3.7969983754533656,3.8115922379341463,0.06381565689627008,0.004072438065102463,0.20018593281188402,-0.0015830504931748123,-0.002052642302835972
0.08306316173122721,0.10044856115553492,4.627748491302097,4.627748491302097,4.645351090274484,0.3843954213844688,0.14775983998134334,1.199757923936008,0.06493515809183013,0.0005512585963572601
0.032939193246654314,0.04224746678025618,4.709595247361808,4.709595247361808,4.72771959834936,0.1551302679663753,0.024065400039319406,0.4633590630762159,0.02795590762384861,-0.0004436849446534108
0.03833375883268068,0.0365411827899032,4.722465942693286,4.722465942693286,4.7888632480972815,0.1810298705427524,0.0327718140287257,0.633518166982415,0.027948598412584187,-0.002720601813880563
0.014859512454127321,0.013268836922654478,3.2133606974727615,3.2133606974727615,3.2142661746046546,0.04774897330369975,0.0022799644515574314,0.2200155914893207,-0.003009284374657398,0.00014849755612378335
0.02018924359659335,0.022289415348803146,2.9386799614152572,2.9386799614152572,2.945030985518136,0.05932972559344017,0.0035200163389929096,0.21088550161773645,-0.0014270398500074678,0.001966265351902363
0.06087854729539107,0.08753461969416639,4.672036079927322,4.672036079927322,4.710593811952549,0.28442676945762896,0.08089858718410323,0.842704470116332,0.014567865208724317,-0.008826952088629492
0.022444648964985103,0.03229777494228911,4.152404102291456,4.152404102291456,4.135444591218191,0.09319925243669583,0.008686100654758952,0.3261298764426126,-0.012029557337151109,0.0005660677583479989
0.04789864930796218,0.07256753527752201,4.9298401898362405,4.9298401898362405,4.9034348340853615,0.23613268639726376,0.05575864558518851,0.7164262865648929,0.040314896200902964,7.304656859496994e-05
0.1332592313144649,0.1977088561158413,3.613414120870106,3.613414120870106,3.660376525968012,0.4815207881679833,0.23186226943791585,1.6285085902778196,-0.08371624546646418,-0.0005261100231133131
0.017323413726367025,0.016559675659874422,4.897874846815596,4.897874846815596,4.939949019768202,0.08484791235135308,0.007199168230382896,0.3026621119689894,-0.002219939986293175,-0.002539569113426454
0.012215032697868299,0.004876906300675982,4.279990550545949,4.279990550545949,4.300835753175027,0.05228022452148611,0.0027332218760169977,0.1753915904475143,-0.005456112817153331,-0.0011015950691775078
2.930481611094726,,0.03064117259301457,0.03064117259301457,0.0,0.08979339282620889,0.008062853395241862,0.3190630814932754,-0.008730739150230685,0.0018589318775569241
0.021206828290089012,0.03289430138963848,3.091402755540278,3.091402755540278,3.09987973285031,0.0655588474122507,0.00429796247402277,0.20791114710650138,0.010327057093197499,-0.00031424074942631997
0.032050887771389085,0.03888482295050797,4.063928232205452,4.063928232205452,4.067658791138492,0.13025250768139657,0.01696571575729227,0.48799085221284155,-0.01688448635649077,-0.0003331188479627212
0.2622175433066571,0.19958825242493208,2.478515426007901,2.478515426007901,2.230416756085548,0.6499102260554445,0.42238330193143897,2.654968382280681,-0.011343223160752779,0.021177566306322688
0.032024134703133054,0.028080080855600667,5.170889909435733,5.170889909435733,5.106589123033397,0.1655932749948414,0.027421132723517164,0.5499546576694261,-0.024998123111535875,0.002396292172718084
0.4600983103548591,0.6360679498172146,1.25837588851861,1.25837588851861,1.2445247116850262,0.578976620098707,0.3352139266209225,1.8744916108254666,-0.10505496912372513,0.0010405623107746509
0.04197844128303404,0.04883627530785484,4.903119814412176,4.903119814412176,4.992685757867127,0.20582532723298227,0.042364065330564235,0.5760490618169154,-0.03542983760461454,-0.0014267541949857243
0.1204718292578809,0.09101283023990718,4.003933424789895,4.003933424789895,4.2159769750986,0.4823611839112105,0.23267231174422467,1.750730222043233,-0.07900205972942943,-0.004653698903121839
0.01536066634960377,0.016488244471224066,4.953608644855186,4.953608644855186,4.969617055203272,0.07609072962013338,0.005789799134124244,0.293551927066944,0.0007636916973416126,0.002336688174600643
0.029513537400968945,0.026936745080528745,5.2428768143883575,5.2428768143883575,5.261294308461884,0.15473584095012372,0.023943180474541984,0.5801712633024767,0.021508380653282387,-0.0006056972461343513
0.033740795491219853,0.05008272402554425,5.164165179740884,5.164165179740884,5.158924178199362,0.17424304121251577,0.030360637410986473,0.5600929807087818,0.03128163056265721,-0.0002964464074026729
0.013489214491618249,0.007937841036443169,5.356719265084488,5.356719265084488,5.371187628132319,0.07225793513810833,0.00522120919042307,0.31021860148593206,0.00941901135493301,-0.001379468403559292
0.029721828409817797,0.034080559230857316,4.29442027811781,4.29442027811781,4.314989176876022,0.12763802262585958,0.01629146481983944,0.4083254531065572,-0.016413217030260992,0.0004886603530790401
0.03024856652453241,0.03557746213517852,5.26517702379946,5.26517702379946,5.26919746787929,0.15926405746783753,0.025365040001118652,0.5395707555534708,0.02695992967503243,0.00010257772814470378
0.02447783769859099,0.026327912027928214,5.244454464096614,5.244454464096614,5.300287040642832,0.1283729051898079,0.01647960278687141,0.42791167581948564,0.022422782070466184,-0.0011395843890307233
0.03457637609862193,0.046041692536299667,4.872863029702615,4.872863029702615,4.898506556247215,0.16848594479206794,0.02838751359247577,0.5733058930605042,0.02978314007909117,0.00020843973892237244
0.022617226787481914,0.015126601922177694,5.4447171560195455,5.4447171560195455,5.510507156833705,0.1231444027113876,0.015164543919144407,0.3392447025922598,0.020715153920854757,-0.0013796116511417544
0.051007567116337235,0.0748590660790503,5.090417682847656,5.090417682847656,5.0752359484107,0.2596498216080417,0.06741802986108787,0.7912711626593918,0.0467786116564568,-0.00028644391858412277
0.02860272582876233,0.044808769869403624,5.267759963427156,5.267759963427156,5.280618302100606,0.150672293965638,0.022702140168867634,0.48404894649746844,0.026904712386973242,0.000433771893861179
0.03736252083123382,0.033796779318156084,4.739216832244458,4.739216832244458,4.7318082046220775,0.1770690876184675,0.03135346179003653,0.6451129948273131,0.03177809159478227,0.00046343352718958286
0.07115502763670503,0.03476961307866779,5.020009218831087,5.020009218831087,5.141310611121551,0.3571988947024401,0.1275910503766449,1.308401345957277,-0.030339800259423254,-0.008836106172285578
0.030257770527530804,0.035577517706049555,5.265205766500676,5.265205766500676,5.269197523578421,0.1593133878630094,0.025380755552389663,0.5395711025264438,0.026968536316894016,0.00010015937808594
0.08306316174977468,0.10044856074280235,4.627748491258582,4.627748491258582,4.645351090138025,0.3843954214666873,0.14775984004455217,1.1997579247596115,0.06493515810558426,0.0005512584518250208
0.014416084287143211,0.01703179743327757,5.3706606129160965,5.3706606129160965,5.368166705045592,0.07742389607343866,0.005994459683190631,0.252941274521449,0.012779042382723576,0.00033772521191088867
0.034313073906300055,0.0365865572784512,4.61288429274625,4.61288429274625,4.62520891688191,0.15828223965821273,0.025053267391219887,0.5391552058097604,0.02687852187294285,-3.598478619259993e-05
0.033966966294547235,0.026669000259808593,4.302148889746115,4.302148889746115,4.330039413267915,0.14613094633213008,0.021354253475923884,0.5183761010648587,0.007525540706104577,0.003075269697081051
