mean,median,std,var,amplitude,first_order_sensitivity,second_order_sensitivity,averagenrmse
1.5263157894736843,2.0,0.4993069989739547,0.2493074792243768,1.0,0.07894736842105264,-0.0011057054422545232,1.406738968
1.0,1.0,0.0,0.0,0.0,0.0,-2.1813661987835076e-12,0.932877402
27.842105263157894,27.0,1.3480261552490207,1.817174515235457,4.0,-0.20701754385964904,0.015332448766833817,0.996049345
9.947368421052632,5.0,8.120627952193729,65.94459833795013,19.0,-1.3614035087719296,0.03715170278427782,1.035556565
42.36842105263158,42.0,5.555561711292373,30.86426592797784,23.0,0.5684210526315788,0.15391419722083727,0.979777242
19.473684210526315,20.0,0.8187552203212655,0.670360110803324,2.0,-0.12105263157894736,-0.014816452899160781,1.053434365
1.5263157894736843,1.0,0.6781104593013224,0.4598337950138504,2.0,0.10701754385964914,0.009509066782448228,1.012520624
31.57894736842105,32.0,3.4230763245282314,11.717451523545705,15.0,-0.3473684210526316,-0.06943830163877629,0.933028296
2.0,2.0,0.0,0.0,0.0,0.0,-2.1813661987835076e-12,0.849952711
1.368421052631579,1.0,0.48237638894271995,0.23268698060941825,1.0,0.0736842105263158,0.005159958718161106,0.895702804
1.0,1.0,0.0,0.0,0.0,0.0,-2.1813661987835076e-12,1.081810388
72.84210526315789,76.0,10.489408983876304,110.02770083102493,36.0,1.522807017543859,-0.1863482235025138,1.012632162
2.1052631578947367,2.0,0.3068922049918579,0.09418282548476453,1.0,0.003508771929824561,0.0010319917418873947,0.984940533
25.105263157894736,25.0,3.8236760604107727,14.620498614958448,13.0,-0.6736842105263158,0.03051747014383832,0.995143824
3.1578947368421053,3.0,0.5860804592452655,0.3434903047091413,2.0,-0.08421052631578947,0.005012531326150871,1.03776813
60.26315789473684,62.0,7.084765755984775,50.19390581717452,21.0,1.26140350877193,0.017027863774945806,1.13209329
11.368421052631579,11.0,3.390552296506612,11.495844875346261,12.0,0.06140350877192987,-0.04179566563694692,0.888338399
7.421052631578948,7.0,1.726444154405971,2.9806094182825484,6.0,0.035087719298245605,0.02432551967942942,1.511746031
46.78947368421053,46.0,2.2613211640990354,5.113573407202216,8.0,-0.24385964912280692,0.06597375792218552,1.350696292
26.0,26.0,1.7770466332772772,3.1578947368421053,6.0,0.17368421052631577,0.041500810848565495,2.181722123
2.6315789473684212,3.0,0.4823763889427201,0.23268698060941836,1.0,0.07368421052631578,-0.005159958722522617,4.641591797
54.36842105263158,56.0,5.1627259865490025,26.653739612188367,16.0,-0.7912280701754387,-0.09516438154447915,0.949727431
