mean,median,std,var,amplitude,first_order_sensitivity,second_order_sensitivity,averagenrmse
2.9087628317397014,2.9055672523455582,0.24481945011690046,0.05993656315554151,1.0088511109534002,-0.015203029188192654,0.0017703772921018324,
0.9208306188662349,0.9320262152759796,0.22389674836251136,0.05012975392730573,0.8308870622077319,0.017244145740353767,0.0024300625605918613,
3.4250794327497793,3.4535706133189823,0.09616508893698103,0.009247724330257471,0.30955707735788485,-0.012541777098751735,-0.0024497154045228786,
0.8625558896179532,0.8815665052781211,0.11168957280460116,0.012474560673274305,0.4866036185601659,-0.016477983762664097,0.00015389042382785156,
3.073722023498559,3.0413146902719705,0.12559409805337077,0.015773877465839713,0.4203199185976243,-0.01140775681014531,0.003954479834558544,1.406738968
3.4663536102370394,3.488737771495316,0.06527031133833773,0.0042602135422035396,0.25777360035412267,0.009370056154355821,-0.0006159859363827902,0.932877402
3.764795332419896,3.794684664208903,0.21231875916827006,0.04507925549475386,0.8427800214861989,0.033285701207731874,-0.0020994440231310945,
4.872863029702615,4.898506556247215,0.16848594479206794,0.02838751359247577,0.5733058930605042,0.02978314007909117,0.00020843973892237244,0.996049345
0.38362586539211263,0.3582556950321053,0.10524017465713585,0.01107549436186446,0.3481158357295372,0.015169242696053568,0.0009065028586994206,
0.7943787495796119,0.9214631290782408,0.30402052453476774,0.0924284793383953,0.9605699486710932,0.0339450738473822,-0.006594498535231086,1.035556565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.008383058534343164,0.0,0.03556630522030687,0.0012649620670240275,0.1592781121525201,0.002514917560302949,0.0005987898931302249,
3.3511883978790404,3.3760513840779995,0.07465750067734551,0.005573742407387847,0.2795334974038082,-0.006075051466936628,0.0007258303829722479,
1.209807887033631,1.325337134119266,0.22037155418363416,0.048563621893310406,0.6503185386591072,-0.03274853480486353,-0.0023596897991706722,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.755375166680979,1.7736800882510346,0.12910261431160305,0.016667485022090537,0.5085932404296265,-0.022022393341846837,-0.001141674437118434,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.764030689684337,4.726054809362237,0.09508347596353012,0.00904086740130721,0.3123383140371425,0.014867508003647537,0.0015102928215633415,
4.30172922336635,4.330039396954355,0.1456778225937062,0.021222027995643336,0.5175554949104004,0.007407435805346493,0.003048916665483792,
1.7708308260998968,1.760215757815805,0.38518197373303686,0.14836515288887792,1.4730089861414606,-0.06816447664538015,0.0010805787540916212,0.979777242
2.25650789020455,2.224429070591749,0.10751234748357084,0.011558904861428082,0.36560448137817003,0.0018402552651091873,0.0008875455107190122,
4.434997334441573,4.4273522964922245,0.029190550188211675,0.0008520882202905047,0.10125559197578848,-0.0009907311656301126,0.00010356941680478293,
0.14557002148160622,0.1601017763656136,0.12218402879021077,0.014928936891407054,0.4460691230043725,0.01861770218352261,0.00036411344590048245,
0.24348527114745439,0.242860767350697,0.0829300597051062,0.006877394802692479,0.2970910837951857,0.005782423166484553,-0.00042443693202409705,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.5450309473386956,2.4981129824302606,0.1336307110983365,0.017857166948647075,0.439771975109418,-0.019060488323175282,0.0029280913976641454,
0.38750793270363043,0.1592708849265311,0.4186019449102272,0.17522758828262486,1.3670261946894224,-0.0709598764527288,0.004880509031955582,
0.42989038067270163,0.4626823642976588,0.12965066982676718,0.016809296186529394,0.5247471171298146,-0.00035882978404027846,0.0014467480000349697,1.053434365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.7200877631656595,2.785343477210108,0.17054085319444784,0.029084182608290213,0.4845336613742077,-0.03008716225161122,-0.001306844144660646,
4.534180923866684,4.547949214373256,0.30380747449260803,0.09229898155757667,1.05427359915062,-0.053866955076381985,0.000670981520087599,
0.02697018541798071,0.0,0.06534141725530766,0.004269500808932217,0.2389930273382701,0.007397450450752888,0.001448983075784227,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.4303136822034443,3.451526005076304,0.092296292081285,0.008518605531953872,0.3108807881591944,-0.011513292761922778,-0.002412258294892027,
3.777861976333471,3.784791961153653,0.11039386196483349,0.01218680475951071,0.39578620514401885,-0.018577994675640898,-0.0010033989408004818,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.8178184099481225,3.7586349369173626,0.3507253192179433,0.12300824954052822,1.2052490954847088,-0.06320118521498617,0.0009384144188807619,
0.8948542068254003,0.9019775296048796,0.05608406577062935,0.003145422433364278,0.21840618079309526,-0.006406119207425507,0.0003940434404611226,1.012520624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.7380476931407016,4.041268971393925,0.7354624762605433,0.5409050539872903,2.4416896964595978,-0.10926696750387933,0.004781244436016535,0.933028296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.575921748260175,4.581544562245802,0.4100336316064332,0.16812757904836015,1.3022565423998635,-0.07418185737485769,-0.001649292365148991,
4.990312600335959,5.021811129318658,0.11088489509361817,0.012295459959922705,0.4036967442732333,0.017462267260005517,-0.0014960589039683114,
0.08422345323997367,0.0,0.1217926234973217,0.014833443138360358,0.3800811748433331,0.018058755421633568,0.0017994491079378339,
1.0971782040091558,1.1764399978779423,0.4460826430660894,0.19898972444482813,1.3468292271663407,0.07608968173886933,-0.0025296878833795944,
5.444717151139091,5.510507150680116,0.12314440443469249,0.01516454434357511,0.33924469581328953,0.02071515435579335,-0.0013796116179995987,
3.9624331636457195,3.951999544432472,0.0722058978335287,0.0052136916819459835,0.26412882607602306,-0.002671932205186593,-0.0017174833318351532,0.849952711
3.801547030344807,3.813405305691862,0.0363436186388357,0.0013208586157651258,0.13515992551796296,-0.003747816227770469,-0.0009670011552564972,0.895702804
4.195084636293081,4.224204404270912,0.34868421153289714,0.12158067937231817,1.307049950847218,0.05787628363530777,0.001947281900020914,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0585182610625252,3.0489447073661906,0.027171066328548998,0.0007382668454304092,0.09381450485282405,-0.0007696737356692615,0.00036694050370511544,1.081810388
2.912206459042732,2.9110036367697387,0.01623968131466575,0.0002637272492019039,0.06278696055844346,-0.0008507293625678577,0.0003529037791246692,
4.253299633918935,4.267852688904516,0.10531956397455831,0.011092210555791081,0.37859151468637364,-0.01791470286909488,0.0004377181210082348,
5.355067378016467,5.369530631124031,0.11192665710681124,0.012527576571105698,0.3412731148652757,0.0199567588842829,-6.595397025233041e-05,
0.8334176504204585,0.8904697361094309,0.5678457006182307,0.32244873971060933,1.8130619285025025,-0.09766233867011534,-0.0018289514973557353,1.012632162
5.111371322120029,5.112519648741364,0.046354374019869825,0.002148727990773983,0.16739178053753,0.002322351565232269,0.0003068624840981693,
3.941957113946214,3.8952098794651335,0.13526278629558797,0.0182960213564459,0.44902710901661624,0.022727346564953958,0.0016283956243094977,0.984940533
3.8052693579316124,3.811549028132548,0.055944489667116876,0.0031297859241141467,0.1698327701046387,-0.008537594868354629,0.0002097432607138794,
2.579913156225617,2.6135151982547686,0.24283357100544392,0.05896814320725598,0.8896236121056864,-0.0060651995619608375,0.003329150067576947,0.995143824
4.0099955726297205,3.9979469943456114,0.09614436222578637,0.009243738387803218,0.35793641681751787,0.016522762179368853,0.00041951281685215225,
0.5564183936636036,0.9356847443749916,0.47482175957815426,0.22545570336889453,0.9872441991355212,0.07393399458007371,-0.003120591366591041,
5.081093551099677,5.07465556660302,0.06369847522613416,0.004057495746134427,0.24171422678163257,0.009727357613529263,0.00011544161137200248,
4.797335109149584,4.756330843651659,0.30163430559942594,0.0909832543144479,0.9721484014761526,0.05237908750717979,0.0005224307551924268,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.026130840987007,1.999038494230584,0.3599904487242873,0.12959312317271374,1.3038233087960984,-0.055845898113089314,0.005055083721617781,
1.0516068755403853,1.055781849702058,0.08994135546482426,0.008089447422849873,0.39950261745377014,0.0074813750402695335,0.0006710931436569867,
2.9589901922096846,2.84589657901638,0.3154171483532915,0.0994879774753223,1.3749337602392497,0.049816238260458494,0.0038396271030695095,
2.834188098606144,2.856357730317687,0.24898941079667727,0.06199572668887651,0.826085013480931,-0.0451837457158496,-5.738007272437784e-06,
5.1731222901973934,5.22767213470963,0.1438348277384917,0.020688457670561582,0.4084841689234855,-0.022728092567564754,-0.0012657064515761984,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.9794806048133142,2.960882557361954,0.07497763226655806,0.005621645340299207,0.24467598321616713,0.010802588634713619,-0.000508419280311978,
0.48034952184758906,0.5088591023416021,0.1206061687370268,0.01454584793742418,0.4718102426769851,0.01742229246042918,-0.0006883393591122279,
5.090382936718534,5.075235925175536,0.25968189170333394,0.06743468487862207,0.791286186897973,0.04678560880970666,-0.00028850630448240544,
5.005165362864283,4.983966846284926,0.17383080232688086,0.03021714783760713,0.5265858836492887,0.029320318242009546,0.000992489615802783,
3.1871921935715934,3.157166852258462,0.1380108400616658,0.019046991974526698,0.40266833600060314,0.022225733365222274,-0.00023478275682808913,
2.195806987329883,2.0770896762695905,0.4224469457159313,0.17846142194471898,1.2321445652553193,-0.07545879002519901,0.0017739109079339954,
2.5395386618241664,2.52064285091614,0.4699567984216082,0.2208593923826881,1.4019392928689385,-0.08505567690876527,-0.0006214566401225863,1.03776813
4.7810926894961865,4.91145798112311,0.2730127544703692,0.07453596410349811,0.808191581548348,-0.039234483086986884,-0.004906829217138364,
5.2790288671891625,5.295543003758911,0.06504174743508208,0.004230428909409006,0.18664106586782836,0.002012351305244377,0.0016963616886540578,
4.035672962326258,3.933771163246853,0.4166901581869815,0.17363068792989167,1.4240136217023087,0.06937104924048045,0.0014692618322003081,1.13209329
4.769778731823761,4.817722535719531,0.0991007390094372,0.009820956472216587,0.35530035419711226,-0.011534279089293827,-0.002414322873169006,
1.9093859315964952,1.9785461940999267,0.24283005567727087,0.05896643594022647,0.9203243904267067,0.03594283633923517,-0.0012922965543367138,
4.652621070243136,4.63269581597898,0.09659768180859112,0.009331112130793816,0.38024893813024097,-0.0019374779182076444,0.002944665265000479,
4.7683422361651,4.779881080574324,0.0750606684926024,0.0056341039545563555,0.26602499524314815,-0.005096888964829791,-0.00157637149755783,0.888338399
