temp,MC
19.1,5.101446842776052
19.2,5.041297647816271
19.3,4.974922959507672
19.4,4.9809601307576346
19.5,4.940971235496677
19.6,4.841488644478746
19.7,4.931576428162823
19.8,4.870236216545765
19.9,4.807894915709108
20.0,4.847950702313848
20.1,4.9143491063738125
20.2,4.9377582512798
20.3,4.8947902371504295
20.4,4.992963616657931
20.5,4.969617055203272
20.6,5.0219472764848545
20.7,5.044269077544403
20.8,4.970022511871345
20.9,5.034101396118094
