temp,MC
19.1,3.011227552754196
19.2,2.7759289538148364
19.3,3.017695408465254
19.4,2.890103336277339
19.5,3.0901733295889686
19.6,3.242017687283598
19.7,3.074015567569954
19.8,2.923445269806057
19.9,3.092956677295855
20.0,3.203352324483048
20.1,3.252946706182973
20.2,3.257030904969427
20.3,3.3308658015050026
20.4,3.4875199611136685
20.5,3.5063676238111943
20.6,3.5663139333384275
20.7,3.7278102828180915
20.8,3.9575201129887514
20.9,3.9680473674955374
