temp,MC
19.1,4.2767512778049
19.2,4.272923698761608
19.3,4.293496383026216
19.4,4.325226923017496
19.5,4.335268137145938
19.6,4.3649792831557725
19.7,4.345647288621827
19.8,4.389554245320849
19.9,4.391721952745749
20.0,4.435837395992248
20.1,4.430086082032882
20.2,4.4483531877659335
20.3,4.46839695704597
20.4,4.502313362382874
20.5,4.551374465504661
20.6,4.567111015380596
20.7,4.591627107972364
20.8,4.605207162321482
20.9,4.627597345795209
