temp,MC
19.1,4.264199703174204
19.2,4.235304691067662
19.3,4.202854637766277
19.4,4.17360133446047
19.5,4.305265905313057
19.6,4.200964378864609
19.7,4.040269832481922
19.8,4.00352610993819
19.9,4.041824831762796
20.0,3.9770377282771245
20.1,4.136587606852489
20.2,4.085169078609659
20.3,4.260479244820525
20.4,4.230137111615476
20.5,4.261721022565235
20.6,4.34129025132393
20.7,4.457789380952789
20.8,4.402016292128165
20.9,4.380513298415021
