temp,MC
19.1,5.306498333328068
19.2,5.281164584787598
19.3,5.270714916855172
19.4,5.268899288879863
19.5,5.263265111235295
19.6,5.31202774961931
19.7,5.332836962074494
19.8,5.35272481195435
19.9,5.425283688249265
20.0,5.368166705045592
20.1,5.3154297039530505
20.2,5.375055922755923
20.3,5.402945560889391
20.4,5.437445784055894
20.5,5.476593456854376
20.6,5.395659813072164
20.7,5.466071190480199
20.8,5.475561675559098
20.9,5.516206385756744
