temp,MC
19.1,4.681425554161892
19.2,4.725734410865274
19.3,4.782329178914659
19.4,4.818978412171089
19.5,4.807601824425568
19.6,4.893398670912912
19.7,4.894172959538498
19.8,4.992058925947136
19.9,4.976921724414071
20.0,5.0752359484107
20.1,5.169483453167961
20.2,5.282629148266121
20.3,5.273743123580959
20.4,5.328709065272256
20.5,5.379046739384171
20.6,5.342809041732621
20.7,5.397003484494439
20.8,5.423957591623845
20.9,5.472696716821284
