temp,MC
19.1,4.435501136293645
19.2,4.509907210745729
19.3,4.524800716027875
19.4,4.54445798416297
19.5,4.5920549000690505
19.6,4.670548779962908
19.7,4.656988206735461
19.8,4.65376160524105
19.9,4.660764055139938
20.0,4.7318082046220775
20.1,4.77168377430048
20.2,4.797626290514863
20.3,4.8204264239167465
20.4,4.839672684365402
20.5,4.81633814304436
20.6,4.955564911222423
20.7,4.9539644236243285
20.8,5.028636231534434
20.9,5.080614131120958
