temp,KR,GR,CQ
19.1,27,32,-5
19.2,27,33,-6
19.3,27,33,-6
19.4,26,32,-6
19.5,26,32,-6
19.6,26,31,-5
19.7,25,31,-6
19.8,25,30,-5
19.9,25,29,-4
20.0,24,30,-6
20.1,24,31,-7
20.2,24,31,-7
20.3,24,32,-8
20.4,24,32,-8
20.5,23,32,-9
20.6,22,32,-10
20.7,22,33,-11
20.8,21,34,-13
20.9,21,34,-13
