temp,KR,GR,CQ
19.1,82,26,56
19.2,84,25,59
19.3,83,25,58
19.4,84,27,57
19.5,84,26,58
19.6,83,26,57
19.7,85,25,60
19.8,83,25,58
19.9,84,24,60
20.0,84,23,61
20.1,85,23,62
20.2,85,25,60
20.3,84,25,59
20.4,84,27,57
20.5,85,28,57
20.6,87,28,59
20.7,85,28,57
20.8,86,29,57
20.9,87,29,58
