temp,KR,GR,CQ
19.1,126,30,96
19.2,124,35,89
19.3,125,36,89
19.4,125,33,92
19.5,123,31,92
19.6,121,31,90
19.7,119,33,86
19.8,122,31,91
19.9,121,33,88
20.0,117,37,80
20.1,118,34,84
20.2,118,31,87
20.3,114,33,81
20.4,116,32,84
20.5,114,33,81
20.6,109,31,78
20.7,111,29,82
20.8,109,25,84
20.9,110,22,88
