temp,KR,GR,CQ
19.1,70,8,62
19.2,70,9,61
19.3,70,8,62
19.4,70,9,61
19.5,73,8,65
19.6,71,8,63
19.7,73,8,65
19.8,72,9,63
19.9,75,10,65
20.0,75,9,66
20.1,75,9,66
20.2,74,11,63
20.3,76,11,65
20.4,76,12,64
20.5,78,10,68
20.6,79,11,68
20.7,80,11,69
20.8,80,13,67
20.9,82,15,67
