temp,KR,GR,CQ
19.1,10,21,-11
19.2,10,20,-10
19.3,10,21,-11
19.4,10,20,-10
19.5,10,20,-10
19.6,10,20,-10
19.7,10,20,-10
19.8,10,21,-11
19.9,10,21,-11
20.0,10,21,-11
20.1,10,22,-12
20.2,10,22,-12
20.3,10,22,-12
20.4,10,21,-11
20.5,10,21,-11
20.6,10,21,-11
20.7,10,19,-9
20.8,10,20,-10
20.9,10,19,-9
