temp,KR,GR,CQ
19.1,135,38,97
19.2,136,38,98
19.3,135,44,91
19.4,137,47,90
19.5,138,48,90
19.6,137,44,93
19.7,135,41,94
19.8,136,45,91
19.9,137,48,89
20.0,136,56,80
20.1,137,59,78
20.2,137,60,77
20.3,137,59,78
20.4,139,55,84
20.5,139,47,92
20.6,139,48,91
20.7,139,46,93
20.8,140,45,95
20.9,141,49,92
