temp,KR,GR,CQ
19.1,69,1,68
19.2,69,1,68
19.3,68,1,67
19.4,70,1,69
19.5,67,1,66
19.6,68,1,67
19.7,68,1,67
19.8,63,1,62
19.9,63,1,62
20.0,67,1,66
20.1,63,1,62
20.2,61,1,60
20.3,60,1,59
20.4,57,1,56
20.5,59,1,58
20.6,58,2,56
20.7,57,2,55
20.8,55,2,53
20.9,52,2,50
