temp,MC
19.1,2.8650917310097404
19.2,2.799206097887768
19.3,2.7428853814295118
19.4,2.7332010738409322
19.5,2.663789611626354
19.6,2.56007481686413
19.7,2.487104188654284
19.8,2.3601222507205573
19.9,2.2515550186589985
20.0,2.0770896762695905
20.1,1.9265857289261157
20.2,1.896497198584627
20.3,1.8435824009684745
20.4,1.8476188322286395
20.5,1.8229021379075663
20.6,1.8314040217148122
20.7,1.709937806772087
20.8,1.6687376194491685
20.9,1.632947165754421
