temp,KR,GR,CQ
19.1,39,25,14
19.2,38,25,13
19.3,38,25,13
19.4,39,25,14
19.5,39,26,13
19.6,39,25,14
19.7,39,24,15
19.8,39,25,14
19.9,39,24,15
20.0,39,24,15
20.1,38,23,15
20.2,38,24,14
20.3,37,25,12
20.4,37,26,11
20.5,37,26,11
20.6,37,26,11
20.7,37,26,11
20.8,36,27,9
20.9,36,27,9
