temp,KR,GR,CQ
19.1,131,3,128
19.2,131,3,128
19.3,129,3,126
19.4,131,3,128
19.5,131,4,127
19.6,132,3,129
19.7,133,4,129
19.8,132,3,129
19.9,132,6,126
20.0,132,4,128
20.1,135,3,132
20.2,133,4,129
20.3,132,4,128
20.4,133,4,129
20.5,131,4,127
20.6,133,4,129
20.7,133,4,129
20.8,133,5,128
20.9,131,3,128
