temp,KR,GR,CQ
19.1,12,21,-9
19.2,12,20,-8
19.3,12,20,-8
19.4,11,21,-10
19.5,12,21,-9
19.6,12,20,-8
19.7,12,20,-8
19.8,12,21,-9
19.9,12,21,-9
20.0,12,21,-9
20.1,11,21,-10
20.2,11,22,-11
20.3,11,21,-10
20.4,12,22,-10
20.5,11,23,-12
20.6,11,22,-11
20.7,11,23,-12
20.8,10,21,-11
20.9,10,21,-11
