temp,KR,GR,CQ
19.1,116,61,55
19.2,118,62,56
19.3,120,63,57
19.4,119,65,54
19.5,120,67,53
19.6,122,71,51
19.7,123,76,47
19.8,123,76,47
19.9,122,80,42
20.0,123,80,43
20.1,121,77,44
20.2,120,74,46
20.3,118,72,46
20.4,118,69,49
20.5,118,68,50
20.6,118,66,52
20.7,116,68,48
20.8,115,64,51
20.9,116,67,49
