temp,KR,GR,CQ
19.1,69,1,68
19.2,68,1,67
19.3,69,1,68
19.4,70,1,69
19.5,70,1,69
19.6,70,1,69
19.7,71,1,70
19.8,69,1,68
19.9,70,1,69
20.0,72,1,71
20.1,73,1,72
20.2,72,1,71
20.3,73,1,72
20.4,71,1,70
20.5,69,1,68
20.6,71,1,70
20.7,72,1,71
20.8,74,1,73
20.9,73,1,72
