temp,KR,GR,CQ
19.1,122,104,18
19.2,121,101,20
19.3,121,101,20
19.4,122,99,23
19.5,122,104,18
19.6,123,101,22
19.7,123,103,20
19.8,125,105,20
19.9,126,108,18
20.0,123,106,17
20.1,119,101,18
20.2,118,101,17
20.3,116,100,16
20.4,117,97,20
20.5,113,95,18
20.6,114,93,21
20.7,114,93,21
20.8,112,88,24
20.9,110,87,23
