temp,KR,GR,CQ
19.1,74,5,69
19.2,74,5,69
19.3,75,6,69
19.4,77,5,72
19.5,75,6,69
19.6,78,6,72
19.7,79,6,73
19.8,80,6,74
19.9,82,6,76
20.0,82,7,75
20.1,83,8,75
20.2,85,7,78
20.3,84,9,75
20.4,87,10,77
20.5,87,9,78
20.6,88,10,78
20.7,91,10,81
20.8,90,11,79
20.9,92,10,82
