temp,KR,GR,CQ
19.1,39,37,2
19.2,39,35,4
19.3,38,36,2
19.4,38,35,3
19.5,39,35,4
19.6,39,36,3
19.7,36,33,3
19.8,31,33,-2
19.9,32,31,1
20.0,33,32,1
20.1,33,32,1
20.2,32,30,2
20.3,29,28,1
20.4,27,25,2
20.5,25,25,0
20.6,25,23,2
20.7,25,24,1
20.8,24,22,2
20.9,24,21,3
