temp,KR,GR,CQ
19.1,116,33,83
19.2,116,34,82
19.3,116,34,82
19.4,116,36,80
19.5,115,36,79
19.6,117,37,80
19.7,115,37,78
19.8,116,33,83
19.9,115,33,82
20.0,116,30,86
20.1,116,32,84
20.2,115,30,85
20.3,115,31,84
20.4,115,34,81
20.5,115,38,77
20.6,115,39,76
20.7,114,41,73
20.8,114,44,70
20.9,115,48,67
