temp,KR,GR,CQ
19.1,67,47,20
19.2,66,46,20
19.3,66,46,20
19.4,64,45,19
19.5,62,42,20
19.6,60,40,20
19.7,58,36,22
19.8,56,36,20
19.9,53,34,19
20.0,53,33,20
20.1,51,33,18
20.2,51,31,20
20.3,50,31,19
20.4,49,31,18
20.5,48,30,18
20.6,48,31,17
20.7,48,30,18
20.8,48,30,18
20.9,48,28,20
