temp,KR,GR,CQ
19.1,59,1,58
19.2,58,1,57
19.3,59,1,58
19.4,62,1,61
19.5,63,1,62
19.6,62,1,61
19.7,64,1,63
19.8,65,1,64
19.9,64,1,63
20.0,66,2,64
20.1,67,2,65
20.2,68,2,66
20.3,67,2,65
20.4,66,2,64
20.5,68,2,66
20.6,68,2,66
20.7,69,2,67
20.8,70,2,68
20.9,71,2,69
