temp,KR,GR,CQ
19.1,145,7,138
19.2,147,8,139
19.3,145,6,139
19.4,148,7,141
19.5,146,5,141
19.6,146,6,140
19.7,146,5,141
19.8,148,6,142
19.9,147,6,141
20.0,149,6,143
20.1,147,8,139
20.2,148,11,137
20.3,145,9,136
20.4,145,9,136
20.5,143,11,132
20.6,143,8,135
20.7,137,7,130
20.8,138,6,132
20.9,142,7,135
