temp,KR,GR,CQ
19.1,26,21,5
19.2,27,22,5
19.3,28,22,6
19.4,28,22,6
19.5,29,22,7
19.6,31,23,8
19.7,31,22,9
19.8,33,23,10
19.9,35,24,11
20.0,36,25,11
20.1,38,25,13
20.2,38,26,12
20.3,40,25,15
20.4,41,25,16
20.5,42,24,18
20.6,43,25,18
20.7,43,25,18
20.8,44,25,19
20.9,44,26,18
