temp,KR,GR,CQ
19.1,100,3,97
19.2,101,2,99
19.3,102,2,100
19.4,104,2,102
19.5,103,2,101
19.6,104,2,102
19.7,106,2,104
19.8,105,3,102
19.9,105,2,103
20.0,107,3,104
20.1,106,2,104
20.2,107,2,105
20.3,109,2,107
20.4,109,2,107
20.5,107,2,105
20.6,108,2,106
20.7,110,2,108
20.8,111,2,109
20.9,113,2,111
