temp,KR,GR,CQ
19.1,129,5,124
19.2,132,8,124
19.3,131,5,126
19.4,132,6,126
19.5,132,7,125
19.6,131,6,125
19.7,131,6,125
19.8,130,7,123
19.9,133,6,127
20.0,133,6,127
20.1,131,5,126
20.2,132,6,126
20.3,130,5,125
20.4,132,7,125
20.5,133,6,127
20.6,132,8,124
20.7,131,8,123
20.8,132,8,124
20.9,129,9,120
