temp,KR,GR,CQ
19.1,127,2,125
19.2,128,2,126
19.3,127,2,125
19.4,128,2,126
19.5,129,2,127
19.6,130,2,128
19.7,128,2,126
19.8,126,2,124
19.9,125,2,123
20.0,125,2,123
20.1,124,2,122
20.2,124,2,122
20.3,125,2,123
20.4,123,2,121
20.5,126,2,124
20.6,125,2,123
20.7,124,2,122
20.8,125,2,123
20.9,124,2,122
