temp,KR,GR,CQ
19.1,87,2,85
19.2,88,2,86
19.3,90,2,88
19.4,90,2,88
19.5,93,2,91
19.6,94,2,92
19.7,95,2,93
19.8,94,2,92
19.9,94,2,92
20.0,95,2,93
20.1,97,2,95
20.2,95,2,93
20.3,97,2,95
20.4,96,2,94
20.5,97,2,95
20.6,98,2,96
20.7,100,2,98
20.8,100,2,98
20.9,100,2,98
