temp,KR,GR,CQ
19.1,54,28,26
19.2,55,30,25
19.3,57,30,27
19.4,58,30,28
19.5,60,30,30
19.6,61,31,30
19.7,63,33,30
19.8,63,34,29
19.9,65,35,30
20.0,66,36,30
20.1,67,37,30
20.2,69,37,32
20.3,70,39,31
20.4,71,41,30
20.5,72,42,30
20.6,74,44,30
20.7,74,46,28
20.8,76,47,29
20.9,76,48,28
