temp,KR,GR,CQ
19.1,29,33,-4
19.2,29,31,-2
19.3,28,29,-1
19.4,28,27,1
19.5,29,25,4
19.6,28,23,5
19.7,28,22,6
19.8,28,21,7
19.9,28,21,7
20.0,28,21,7
20.1,28,20,8
20.2,28,20,8
20.3,28,20,8
20.4,28,20,8
20.5,28,20,8
20.6,28,20,8
20.7,27,21,6
20.8,27,21,6
20.9,26,21,5
