temp,KR,GR,CQ
19.1,22,34,-12
19.2,22,32,-10
19.3,23,31,-8
19.4,23,28,-5
19.5,23,27,-4
19.6,22,27,-5
19.7,23,25,-2
19.8,23,25,-2
19.9,22,25,-3
20.0,23,24,-1
20.1,22,23,-1
20.2,23,23,0
20.3,22,22,0
20.4,22,22,0
20.5,22,22,0
20.6,22,21,1
20.7,22,22,0
20.8,22,22,0
20.9,21,22,-1
