temp,KR,GR,CQ
19.1,51,24,27
19.2,50,25,25
19.3,51,27,24
19.4,51,28,23
19.5,52,28,24
19.6,53,29,24
19.7,53,29,24
19.8,56,30,26
19.9,56,31,25
20.0,58,32,26
20.1,58,32,26
20.2,58,33,25
20.3,62,35,27
20.4,62,36,26
20.5,63,36,27
20.6,65,38,27
20.7,67,37,30
20.8,69,37,32
20.9,70,40,30
