temp,KR,GR,CQ
19.1,51,1,50
19.2,52,3,49
19.3,52,1,51
19.4,52,2,50
19.5,54,3,51
19.6,53,2,51
19.7,53,3,50
19.8,54,2,52
19.9,55,2,53
20.0,56,2,54
20.1,56,2,54
20.2,56,2,54
20.3,56,4,52
20.4,56,2,54
20.5,56,3,53
20.6,58,2,56
20.7,57,2,55
20.8,57,2,55
20.9,60,2,58
