temp,MC
19.1,5.049607977486503
19.2,5.1990974130550045
19.3,5.185914950235982
19.4,5.249689690787029
19.5,5.199807621850124
19.6,5.265738874266755
19.7,5.265929947176525
19.8,5.115406478001398
19.9,5.203515859993117
20.0,5.044832022702284
20.1,5.06984665299192
20.2,5.145721095750729
20.3,5.150392317906589
20.4,5.136230557671383
20.5,5.096431732131841
20.6,5.087659675094312
20.7,5.091249359936634
20.8,5.257367634354901
20.9,5.326365355458575
