temp,KR,GR,CQ
19.1,81,2,79
19.2,82,2,80
19.3,85,2,83
19.4,85,2,83
19.5,85,3,82
19.6,84,2,82
19.7,86,2,84
19.8,86,2,84
19.9,86,2,84
20.0,87,2,85
20.1,90,2,88
20.2,87,2,85
20.3,88,2,86
20.4,89,2,87
20.5,88,2,86
20.6,89,2,87
20.7,90,3,87
20.8,89,2,87
20.9,89,2,87
