temp,KR,GR,CQ
19.1,119,4,115
19.2,120,4,116
19.3,117,4,113
19.4,119,4,115
19.5,114,4,110
19.6,111,3,108
19.7,110,3,107
19.8,109,3,106
19.9,109,3,106
20.0,106,3,103
20.1,107,3,104
20.2,106,3,103
20.3,101,3,98
20.4,101,2,99
20.5,101,3,98
20.6,101,3,98
20.7,97,3,94
20.8,92,3,89
20.9,90,2,88
