temp,KR,GR,CQ
19.1,60,45,15
19.2,56,45,11
19.3,56,46,10
19.4,54,43,11
19.5,50,40,10
19.6,48,37,11
19.7,46,38,8
19.8,46,36,10
19.9,46,35,11
20.0,45,36,9
20.1,44,34,10
20.2,44,34,10
20.3,43,33,10
20.4,42,32,10
20.5,42,31,11
20.6,42,31,11
20.7,41,30,11
20.8,40,30,10
20.9,40,30,10
