temp,KR,GR,CQ
19.1,126,9,117
19.2,127,7,120
19.3,127,8,119
19.4,127,4,123
19.5,127,8,119
19.6,128,8,120
19.7,125,7,118
19.8,127,9,118
19.9,126,10,116
20.0,128,6,122
20.1,127,6,121
20.2,126,6,120
20.3,124,5,119
20.4,125,6,119
20.5,124,6,118
20.6,124,10,114
20.7,123,7,116
20.8,123,9,114
20.9,126,10,116
