temp,KR,GR,CQ
19.1,117,12,105
19.2,118,11,107
19.3,117,12,105
19.4,119,10,109
19.5,120,13,107
19.6,119,14,105
19.7,119,14,105
19.8,121,14,107
19.9,119,17,102
20.0,120,17,103
20.1,122,16,106
20.2,124,13,111
20.3,124,17,107
20.4,125,15,110
20.5,125,13,112
20.6,125,15,110
20.7,128,20,108
20.8,128,16,112
20.9,127,15,112
