temp,KR,GR,CQ
19.1,31,30,1
19.2,30,28,2
19.3,30,26,4
19.4,29,17,12
19.5,29,14,15
19.6,28,15,13
19.7,27,16,11
19.8,27,16,11
19.9,26,16,10
20.0,26,18,8
20.1,25,18,7
20.2,24,18,6
20.3,24,18,6
20.4,23,17,6
20.5,24,18,6
20.6,22,17,5
20.7,22,16,6
20.8,21,14,7
20.9,21,8,13
