temp,KR,GR,CQ
19.1,135,69,66
19.2,135,68,67
19.3,135,69,66
19.4,136,71,65
19.5,136,71,65
19.6,135,74,61
19.7,134,74,60
19.8,134,80,54
19.9,136,82,54
20.0,134,87,47
20.1,136,85,51
20.2,136,84,52
20.3,135,84,51
20.4,136,84,52
20.5,133,85,48
20.6,136,91,45
20.7,136,95,41
20.8,135,93,42
20.9,136,95,41
