temp,KR,GR,CQ
19.1,105,6,99
19.2,106,5,101
19.3,107,5,102
19.4,108,6,102
19.5,110,5,105
19.6,110,7,103
19.7,110,10,100
19.8,110,6,104
19.9,111,5,106
20.0,111,5,106
20.1,112,7,105
20.2,112,6,106
20.3,115,6,109
20.4,114,5,109
20.5,117,6,111
20.6,116,6,110
20.7,118,4,114
20.8,118,5,113
20.9,118,7,111
