temp,KR,GR,CQ
19.1,67,1,66
19.2,67,1,66
19.3,66,1,65
19.4,66,1,65
19.5,68,1,67
19.6,69,1,68
19.7,68,1,67
19.8,69,1,68
19.9,68,1,67
20.0,70,1,69
20.1,72,1,71
20.2,73,1,72
20.3,72,1,71
20.4,73,1,72
20.5,72,1,71
20.6,74,1,73
20.7,74,1,73
20.8,75,1,74
20.9,75,1,74
