temp,KR,GR,CQ
19.1,60,23,37
19.2,58,24,34
19.3,59,23,36
19.4,60,25,35
19.5,60,25,35
19.6,61,23,38
19.7,61,24,37
19.8,62,27,35
19.9,61,26,35
20.0,64,27,37
20.1,64,26,38
20.2,65,25,40
20.3,65,25,40
20.4,66,28,38
20.5,66,27,39
20.6,67,28,39
20.7,66,28,38
20.8,67,29,38
20.9,69,29,40
