temp,KR,GR,CQ
19.1,51,27,24
19.2,50,25,25
19.3,48,23,25
19.4,47,19,28
19.5,46,16,30
19.6,46,18,28
19.7,46,19,27
19.8,46,18,28
19.9,45,18,27
20.0,43,19,24
20.1,43,20,23
20.2,42,20,22
20.3,43,20,23
20.4,41,21,20
20.5,41,22,19
20.6,41,22,19
20.7,39,22,17
20.8,39,22,17
20.9,39,23,16
