temp,KR,GR,CQ
19.1,80,41,39
19.2,82,43,39
19.3,81,45,36
19.4,82,46,36
19.5,82,45,37
19.6,83,45,38
19.7,83,46,37
19.8,84,46,38
19.9,85,46,39
20.0,86,48,38
20.1,86,48,38
20.2,86,49,37
20.3,87,49,38
20.4,89,49,40
20.5,88,52,36
20.6,90,49,41
20.7,88,49,39
20.8,88,48,40
20.9,89,49,40
