temp,KR,GR,CQ
19.1,115,2,113
19.2,116,2,114
19.3,117,2,115
19.4,117,3,114
19.5,116,3,113
19.6,115,2,113
19.7,116,2,114
19.8,116,2,114
19.9,120,2,118
20.0,120,2,118
20.1,118,2,116
20.2,120,2,118
20.3,119,2,117
20.4,122,2,120
20.5,123,2,121
20.6,123,3,120
20.7,124,2,122
20.8,122,2,120
20.9,122,2,120
