temp,KR,GR,CQ
19.1,133,2,131
19.2,132,2,130
19.3,132,2,130
19.4,132,2,130
19.5,131,3,128
19.6,133,2,131
19.7,129,2,127
19.8,130,2,128
19.9,132,2,130
20.0,131,2,129
20.1,133,2,131
20.2,130,3,127
20.3,130,2,128
20.4,128,2,126
20.5,126,2,124
20.6,128,2,126
20.7,128,2,126
20.8,128,2,126
20.9,126,2,124
