temp,KR,GR,CQ
19.1,116,9,107
19.2,116,9,107
19.3,117,11,106
19.4,115,10,105
19.5,116,15,101
19.6,116,14,102
19.7,116,13,103
19.8,117,15,102
19.9,117,14,103
20.0,117,12,105
20.1,119,15,104
20.2,120,16,104
20.3,122,13,109
20.4,120,17,103
20.5,121,14,107
20.6,123,14,109
20.7,124,15,109
20.8,124,18,106
20.9,123,19,104
