temp,KR,GR,CQ
19.1,16,31,-15
19.2,14,31,-17
19.3,13,30,-17
19.4,12,29,-17
19.5,12,28,-16
19.6,11,28,-17
19.7,11,26,-15
19.8,11,25,-14
19.9,11,25,-14
20.0,11,24,-13
20.1,10,24,-14
20.2,11,24,-13
20.3,11,24,-13
20.4,10,24,-14
20.5,10,23,-13
20.6,10,23,-13
20.7,10,23,-13
20.8,10,23,-13
20.9,10,22,-12
