temp,KR,GR,CQ
19.1,17,25,-8
19.2,18,24,-6
19.3,18,25,-7
19.4,18,24,-6
19.5,17,24,-7
19.6,17,23,-6
19.7,17,21,-4
19.8,18,21,-3
19.9,18,20,-2
20.0,18,20,-2
20.1,18,21,-3
20.2,18,20,-2
20.3,19,19,0
20.4,18,19,-1
20.5,16,18,-2
20.6,15,18,-3
20.7,14,17,-3
20.8,14,16,-2
20.9,14,16,-2
