temp,KR,GR,CQ
19.1,28,38,-10
19.2,28,39,-11
19.3,28,40,-12
19.4,30,41,-11
19.5,30,41,-11
19.6,30,44,-14
19.7,31,43,-12
19.8,30,43,-13
19.9,31,44,-13
20.0,32,44,-12
20.1,33,47,-14
20.2,35,49,-14
20.3,37,50,-13
20.4,37,50,-13
20.5,36,49,-13
20.6,35,48,-13
20.7,35,45,-10
20.8,34,44,-10
20.9,31,43,-12
