temp,KR,GR,CQ
19.1,88,6,82
19.2,89,5,84
19.3,89,6,83
19.4,90,6,84
19.5,90,7,83
19.6,91,6,85
19.7,91,5,86
19.8,93,5,88
19.9,92,5,87
20.0,92,5,87
20.1,94,6,88
20.2,94,6,88
20.3,96,8,88
20.4,97,8,89
20.5,98,7,91
20.6,99,8,91
20.7,99,8,91
20.8,99,8,91
20.9,101,7,94
