temp,KR,GR,CQ
19.1,60,1,59
19.2,61,1,60
19.3,62,1,61
19.4,62,1,61
19.5,61,1,60
19.6,64,1,63
19.7,64,1,63
19.8,65,1,64
19.9,65,1,64
20.0,67,1,66
20.1,67,1,66
20.2,68,1,67
20.3,68,2,66
20.4,69,1,68
20.5,68,1,67
20.6,68,1,67
20.7,69,1,68
20.8,70,1,69
20.9,71,1,70
