temp,KR,GR,CQ
19.1,110,50,60
19.2,108,52,56
19.3,109,53,56
19.4,110,55,55
19.5,108,52,56
19.6,110,56,54
19.7,108,55,53
19.8,109,55,54
19.9,109,55,54
20.0,108,59,49
20.1,110,59,51
20.2,109,57,52
20.3,108,57,51
20.4,108,54,54
20.5,107,54,53
20.6,108,55,53
20.7,107,58,49
20.8,106,57,49
20.9,105,59,46
