temp,KR,GR,CQ
19.1,19,27,-8
19.2,19,28,-9
19.3,19,29,-10
19.4,19,28,-9
19.5,18,29,-11
19.6,18,27,-9
19.7,18,25,-7
19.8,18,19,-1
19.9,18,15,3
20.0,18,14,4
20.1,18,15,3
20.2,18,15,3
20.3,17,15,2
20.4,17,15,2
20.5,16,16,0
20.6,16,16,0
20.7,16,16,0
20.8,15,17,-2
20.9,15,17,-2
