temp,MC
19.1,4.81819324234381
19.2,4.842363398918057
19.3,4.8127233002764065
19.4,4.80234118142084
19.5,4.872785379459048
19.6,4.833502676370868
19.7,4.93665410003533
19.8,4.803921165844708
19.9,4.847960848191699
20.0,5.061401242111261
20.1,5.024462573277375
20.2,4.983966846284926
20.3,5.186465386967999
20.4,5.118438101669459
20.5,5.2102070684592325
20.6,5.1709881266550415
20.7,5.218723066096629
20.8,5.328927065070129
20.9,5.224117124968553
